series_id,year,period,value
APU000074715,1997,M02,1.348
APU000074715,1997,M03,1.329
APU000074715,1997,M04,1.324
APU000074715,1997,M05,1.318
APU000074715,1997,M06,1.322
APU000074715,1997,M07,1.300
APU000074715,1997,M08,1.347
APU000074715,1997,M09,1.370
APU000074715,1997,M10,1.337
APU000074715,1997,M11,1.307
APU000074715,1997,M12,1.274
APU000074715,1998,M01,1.227
APU000074715,1998,M02,1.180
APU000074715,1998,M03,1.140
APU000074715,1998,M04,1.147
APU000074715,1998,M05,1.189
APU000074715,1998,M06,1.189
APU000074715,1998,M07,1.177
APU000074715,1998,M08,1.154
APU000074715,1998,M09,1.137
APU000074715,1998,M10,1.145
APU000074715,1998,M11,1.132
APU000074715,1998,M12,1.092
APU000074715,1999,M01,1.076
APU000074715,1999,M02,1.060
APU000074715,1999,M03,1.093
APU000074715,1999,M04,1.270
APU000074715,1999,M05,1.272
APU000074715,1999,M06,1.244
APU000074715,1999,M07,1.284
APU000074715,1999,M08,1.348
APU000074715,1999,M09,1.376
APU000074715,1999,M10,1.369
APU000074715,1999,M11,1.361
APU000074715,1999,M12,1.395
APU000074715,2000,M01,1.398
APU000074715,2000,M02,1.461
APU000074715,2000,M03,1.633
APU000074715,2000,M04,1.601
APU000074715,2000,M05,1.591
APU000074715,2000,M06,1.705
APU000074715,2000,M07,1.681
APU000074715,2000,M08,1.595
APU000074715,2000,M09,1.672
APU000074715,2000,M10,1.651
APU000074715,2000,M11,1.649
APU000074715,2000,M12,1.585
APU000074715,2001,M01,1.563
APU000074715,2001,M02,1.578
APU000074715,2001,M03,1.543
APU000074715,2001,M04,1.654
APU000074715,2001,M05,1.872
APU000074715,2001,M06,1.815
APU000074715,2001,M07,1.614
APU000074715,2001,M08,1.558
APU000074715,2001,M09,1.658
APU000074715,2001,M10,1.478
APU000074715,2001,M11,1.343
APU000074715,2001,M12,1.226
APU000074715,2002,M01,1.234
APU000074715,2002,M02,1.242
APU000074715,2002,M03,1.358
APU000074715,2002,M04,1.529
APU000074715,2002,M05,1.542
APU000074715,2002,M06,1.518
APU000074715,2002,M07,1.526
APU000074715,2002,M08,1.539
APU000074715,2002,M09,1.537
APU000074715,2002,M10,1.558
APU000074715,2002,M11,1.556
APU000074715,2002,M12,1.497
APU000074715,2003,M01,1.578
APU000074715,2003,M02,1.740
APU000074715,2003,M03,1.844
APU000074715,2003,M04,1.759
APU000074715,2003,M05,1.640
APU000074715,2003,M06,1.608
APU000074715,2003,M07,1.616
APU000074715,2003,M08,1.721
APU000074715,2003,M09,1.821
APU000074715,2003,M10,1.693
APU000074715,2003,M11,1.630
APU000074715,2003,M12,1.591
APU000074715,2004,M01,1.688
APU000074715,2004,M02,1.771
APU000074715,2004,M03,1.864
APU000074715,2004,M04,1.931
APU000074715,2004,M05,2.103
APU000074715,2004,M06,2.135
APU000074715,2004,M07,2.036
APU000074715,2004,M08,1.995
APU000074715,2004,M09,1.986
APU000074715,2004,M10,2.129
APU000074715,2004,M11,2.109
APU000074715,2004,M12,1.984
APU000074715,2005,M01,1.921
APU000074715,2005,M02,2.015
APU000074715,2005,M03,2.160
APU000074715,2005,M04,2.382
APU000074715,2005,M05,2.310
APU000074715,2005,M06,2.270
APU000074715,2005,M07,2.409
APU000074715,2005,M08,2.601
APU000074715,2005,M09,3.017
APU000074715,2005,M10,2.883
APU000074715,2005,M11,2.434
APU000074715,2005,M12,2.285
APU000074715,2006,M01,2.413
APU000074715,2006,M02,2.407
APU000074715,2006,M03,2.499
APU000074715,2006,M04,2.857
APU000074715,2006,M05,3.041
APU000074715,2006,M06,3.014
APU000074715,2006,M07,3.101
APU000074715,2006,M08,3.090
APU000074715,2006,M09,2.692
APU000074715,2006,M10,2.370
APU000074715,2006,M11,2.342
APU000074715,2006,M12,2.432
APU000074715,2007,M01,2.372
APU000074715,2007,M02,2.389
APU000074715,2007,M03,2.690
APU000074715,2007,M04,2.964
APU000074715,2007,M05,3.229
APU000074715,2007,M06,3.160
APU000074715,2007,M07,3.083
APU000074715,2007,M08,2.902
APU000074715,2007,M09,2.907
APU000074715,2007,M10,2.905
APU000074715,2007,M11,3.176
APU000074715,2007,M12,3.123
APU000074715,2008,M01,3.154
APU000074715,2008,M02,3.144
APU000074715,2008,M03,3.365
APU000074715,2008,M04,3.549
APU000074715,2008,M05,3.875
APU000074715,2008,M06,4.172
APU000074715,2008,M07,4.206
APU000074715,2008,M08,3.901
APU000074715,2008,M09,3.816
APU000074715,2008,M10,3.292
APU000074715,2008,M11,2.281
APU000074715,2008,M12,1.816
APU000074715,2009,M01,1.907
APU000074715,2009,M02,2.047
APU000074715,2009,M03,2.070
APU000074715,2009,M04,2.174
APU000074715,2009,M05,2.382
APU000074715,2009,M06,2.748
APU000074715,2009,M07,2.662
APU000074715,2009,M08,2.743
APU000074715,2009,M09,2.692
APU000074715,2009,M10,2.684
APU000074715,2009,M11,2.780
APU000074715,2009,M12,2.746
APU000074715,2010,M01,2.849
APU000074715,2010,M02,2.784
APU000074715,2010,M03,2.901
APU000074715,2010,M04,2.976
APU000074715,2010,M05,2.980
APU000074715,2010,M06,2.853
APU000074715,2010,M07,2.856
APU000074715,2010,M08,2.874
APU000074715,2010,M09,2.834
APU000074715,2010,M10,2.922
APU000074715,2010,M11,2.975
APU000074715,2010,M12,3.102
APU000074715,2011,M01,3.215
APU000074715,2011,M02,3.291
APU000074715,2011,M03,3.668
APU000074715,2011,M04,3.931
APU000074715,2011,M05,4.059
APU000074715,2011,M06,3.833
APU000074715,2011,M07,3.780
APU000074715,2011,M08,3.763
APU000074715,2011,M09,3.752
APU000074715,2011,M10,3.608
APU000074715,2011,M11,3.560
APU000074715,2011,M12,3.414
APU000074715,2012,M01,3.520
APU000074715,2012,M02,3.698
APU000074715,2012,M03,3.995
APU000074715,2012,M04,4.050
APU000074715,2012,M05,3.905
APU000074715,2012,M06,3.677
APU000074715,2012,M07,3.583
APU000074715,2012,M08,3.839
APU000074715,2012,M09,3.991
APU000074715,2012,M10,3.916
APU000074715,2012,M11,3.624
APU000074715,2012,M12,3.477
APU000074715,2013,M01,3.498
APU000074715,2013,M02,3.835
APU000074715,2013,M03,3.884
APU000074715,2013,M04,3.740
APU000074715,2013,M05,3.781
APU000074715,2013,M06,3.803
APU000074715,2013,M07,3.788
APU000074715,2013,M08,3.760
APU000074715,2013,M09,3.722
APU000074715,2013,M10,3.544
APU000074715,2013,M11,3.417
APU000074715,2013,M12,3.433
APU000074715,2014,M01,3.483
APU000074715,2014,M02,3.528
APU000074715,2014,M03,3.700
APU000074715,2014,M04,3.830
APU000074715,2014,M05,3.852
APU000074715,2014,M06,3.881
APU000074715,2014,M07,3.819
APU000074715,2014,M08,3.678
APU000074715,2014,M09,3.605
APU000074715,2014,M10,3.389
APU000074715,2014,M11,3.114
APU000074715,2014,M12,2.781
APU000074715,2015,M01,2.340
APU000074715,2015,M02,2.477
APU000074715,2015,M03,2.720
APU000074715,2015,M04,2.717
APU000074715,2015,M05,2.968
APU000074715,2015,M06,3.047
APU000074715,2015,M07,3.058
APU000074715,2015,M08,2.932
APU000074715,2015,M09,2.661
APU000074715,2015,M10,2.573
APU000074715,2015,M11,2.453
APU000074715,2015,M12,2.318
APU000074715,2016,M01,2.229
APU000074715,2016,M02,2.029
APU000074715,2016,M03,2.232
APU000074715,2016,M04,2.398
APU000074715,2016,M05,2.508
APU000074715,2016,M06,2.620
APU000074715,2016,M07,2.480
APU000074715,2016,M08,2.420
APU000074715,2016,M09,2.455
APU000074715,2016,M10,2.510
APU000074715,2016,M11,2.430
APU000074715,2016,M12,2.496
APU000074715,2017,M01,2.616
APU000074715,2017,M02,2.561
APU000074715,2017,M03,2.595
APU000074715,2017,M04,2.693
APU000074715,2017,M05,2.659
APU000074715,2017,M06,2.627
APU000074715,2017,M07,2.580
APU000074715,2017,M08,2.674
APU000074715,2017,M09,2.886
APU000074716,1981,M09,1.471
APU000074716,1981,M10,1.470
APU000074716,1981,M11,1.470
APU000074716,1981,M12,1.468
APU000074716,1982,M01,1.466
APU000074716,1982,M02,1.448
APU000074716,1982,M03,1.408
APU000074716,1982,M04,1.351
APU000074716,1982,M05,1.355
APU000074716,1982,M06,1.418
APU000074716,1982,M07,1.443
APU000074716,1982,M08,1.439
APU000074716,1982,M09,1.429
APU000074716,1982,M10,1.421
APU000074716,1982,M11,1.412
APU000074716,1982,M12,1.394
APU000074716,1983,M01,1.376
APU000074716,1983,M02,1.338
APU000074716,1983,M03,1.308
APU000074716,1983,M04,1.360
APU000074716,1983,M05,1.397
APU000074716,1983,M06,1.411
APU000074716,1983,M07,1.421
APU000074716,1983,M08,1.419
APU000074716,1983,M09,1.410
APU000074716,1983,M10,1.395
APU000074716,1983,M11,1.384
APU000074716,1983,M12,1.376
APU000074716,1984,M01,1.369
APU000074716,1984,M02,1.361
APU000074716,1984,M03,1.362
APU000074716,1984,M04,1.375
APU000074716,1984,M05,1.380
APU000074716,1984,M06,1.377
APU000074716,1984,M07,1.370
APU000074716,1984,M08,1.355
APU000074716,1984,M09,1.360
APU000074716,1984,M10,1.365
APU000074716,1984,M11,1.364
APU000074716,1984,M12,1.354
APU000074716,1985,M01,1.304
APU000074716,1985,M02,1.290
APU000074716,1985,M03,1.310
APU000074716,1985,M04,1.340
APU000074716,1985,M05,1.360
APU000074716,1985,M06,1.371
APU000074716,1985,M07,1.367
APU000074716,1985,M08,1.359
APU000074716,1985,M09,1.349
APU000074716,1985,M10,1.342
APU000074716,1985,M11,1.339
APU000074716,1985,M12,1.344
APU000074716,1986,M01,1.336
APU000074716,1986,M02,1.282
APU000074716,1986,M03,1.160
APU000074716,1986,M04,1.061
APU000074716,1986,M05,1.075
APU000074716,1986,M06,1.100
APU000074716,1986,M07,1.045
APU000074716,1986,M08,0.999
APU000074716,1986,M09,1.010
APU000074716,1986,M10,0.987
APU000074716,1986,M11,0.980
APU000074716,1986,M12,0.984
APU000074716,1987,M01,1.007
APU000074716,1987,M02,1.047
APU000074716,1987,M03,1.052
APU000074716,1987,M04,1.073
APU000074716,1987,M05,1.079
APU000074716,1987,M06,1.098
APU000074716,1987,M07,1.115
APU000074716,1987,M08,1.139
APU000074716,1987,M09,1.136
APU000074716,1987,M10,1.128
APU000074716,1987,M11,1.125
APU000074716,1987,M12,1.119
APU000074716,1988,M01,1.095
APU000074716,1988,M02,1.082
APU000074716,1988,M03,1.074
APU000074716,1988,M04,1.088
APU000074716,1988,M05,1.105
APU000074716,1988,M06,1.111
APU000074716,1988,M07,1.123
APU000074716,1988,M08,1.138
APU000074716,1988,M09,1.130
APU000074716,1988,M10,1.119
APU000074716,1988,M11,1.116
APU000074716,1988,M12,1.101
APU000074716,1989,M01,1.091
APU000074716,1989,M02,1.100
APU000074716,1989,M03,1.115
APU000074716,1989,M04,1.221
APU000074716,1989,M05,1.278
APU000074716,1989,M06,1.278
APU000074716,1989,M07,1.264
APU000074716,1989,M08,1.233
APU000074716,1989,M09,1.213
APU000074716,1989,M10,1.209
APU000074716,1989,M11,1.187
APU000074716,1989,M12,1.170
APU000074716,1990,M01,1.230
APU000074716,1990,M02,1.227
APU000074716,1990,M03,1.218
APU000074716,1990,M04,1.233
APU000074716,1990,M05,1.248
APU000074716,1990,M06,1.271
APU000074716,1990,M07,1.272
APU000074716,1990,M08,1.369
APU000074716,1990,M09,1.467
APU000074716,1990,M10,1.554
APU000074716,1990,M11,1.559
APU000074716,1990,M12,1.537
APU000074716,1991,M01,1.431
APU000074716,1991,M02,1.321
APU000074716,1991,M03,1.264
APU000074716,1991,M04,1.281
APU000074716,1991,M05,1.331
APU000074716,1991,M06,1.338
APU000074716,1991,M07,1.313
APU000074716,1991,M08,1.318
APU000074716,1991,M09,1.324
APU000074716,1991,M10,1.307
APU000074716,1991,M11,1.318
APU000074716,1991,M12,1.309
APU000074716,1992,M01,1.267
APU000074716,1992,M02,1.248
APU000074716,1992,M03,1.250
APU000074716,1992,M04,1.268
APU000074716,1992,M05,1.317
APU000074716,1992,M06,1.359
APU000074716,1992,M07,1.362
APU000074716,1992,M08,1.348
APU000074716,1992,M09,1.346
APU000074716,1992,M10,1.345
APU000074716,1992,M11,1.351
APU000074716,1992,M12,1.330
APU000074716,1993,M01,1.313
APU000074716,1993,M02,1.301
APU000074716,1993,M03,1.294
APU000074716,1993,M04,1.304
APU000074716,1993,M05,1.319
APU000074716,1993,M06,1.321
APU000074716,1993,M07,1.305
APU000074716,1993,M08,1.294
APU000074716,1993,M09,1.282
APU000074716,1993,M10,1.323
APU000074716,1993,M11,1.305
APU000074716,1993,M12,1.268
APU000074716,1994,M01,1.240
APU000074716,1994,M02,1.245
APU000074716,1994,M03,1.243
APU000074716,1994,M04,1.260
APU000074716,1994,M05,1.274
APU000074716,1994,M06,1.300
APU000074716,1994,M07,1.327
APU000074716,1994,M08,1.367
APU000074716,1994,M09,1.364
APU000074716,1994,M10,1.345
APU000074716,1994,M11,1.354
APU000074716,1994,M12,1.337
APU000074716,1995,M01,1.324
APU000074716,1995,M02,1.316
APU000074716,1995,M03,1.306
APU000074716,1995,M04,1.325
APU000074716,1995,M05,1.383
APU000074716,1995,M06,1.411
APU000074716,1995,M07,1.384
APU000074716,1995,M08,1.352
APU000074716,1995,M09,1.332
APU000074716,1995,M10,1.315
APU000074716,1995,M11,1.292
APU000074716,1995,M12,1.290
APU000074716,1996,M01,1.317
APU000074716,1996,M02,1.311
APU000074716,1996,M03,1.348
APU000074716,1996,M04,1.431
APU000074716,1996,M05,1.507
APU000074716,1996,M06,1.481
APU000074716,1996,M07,1.453
APU000074716,1996,M08,1.421
APU000074716,1996,M09,1.417
APU000074716,1996,M10,1.408
APU000074716,1996,M11,1.428
APU000074716,1996,M12,1.438
APU000074716,1997,M01,1.441
APU000074716,1997,M02,1.434
APU000074716,1997,M03,1.415
APU000074716,1997,M04,1.413
APU000074716,1997,M05,1.409
APU000074716,1997,M06,1.411
APU000074716,1997,M07,1.388
APU000074716,1997,M08,1.433
APU000074716,1997,M09,1.458
APU000074716,1997,M10,1.426
APU000074716,1997,M11,1.397
APU000074716,1997,M12,1.363
APU000074716,1998,M01,1.319
APU000074716,1998,M02,1.271
APU000074716,1998,M03,1.229
APU000074716,1998,M04,1.237
APU000074716,1998,M05,1.275
APU000074716,1998,M06,1.279
APU000074716,1998,M07,1.268
APU000074716,1998,M08,1.244
APU000074716,1998,M09,1.230
APU000074716,1998,M10,1.236
APU000074716,1998,M11,1.225
APU000074716,1998,M12,1.187
APU000074716,1999,M01,1.171
APU000074716,1999,M02,1.155
APU000074716,1999,M03,1.186
APU000074716,1999,M04,1.367
APU000074716,1999,M05,1.370
APU000074716,1999,M06,1.339
APU000074716,1999,M07,1.378
APU000074716,1999,M08,1.441
APU000074716,1999,M09,1.468
APU000074716,1999,M10,1.464
APU000074716,1999,M11,1.454
APU000074716,1999,M12,1.486
APU000074716,2000,M01,1.486
APU000074716,2000,M02,1.551
APU000074716,2000,M03,1.723
APU000074716,2000,M04,1.698
APU000074716,2000,M05,1.682
APU000074716,2000,M06,1.786
APU000074716,2000,M07,1.773
APU000074716,2000,M08,1.689
APU000074716,2000,M09,1.764
APU000074716,2000,M10,1.744
APU000074716,2000,M11,1.738
APU000074716,2000,M12,1.679
APU000074716,2001,M01,1.657
APU000074716,2001,M02,1.671
APU000074716,2001,M03,1.638
APU000074716,2001,M04,1.748
APU000074716,2001,M05,1.934
APU000074716,2001,M06,1.881
APU000074716,2001,M07,1.695
APU000074716,2001,M08,1.636
APU000074716,2001,M09,1.726
APU000074716,2001,M10,1.560
APU000074716,2001,M11,1.427
APU000074716,2001,M12,1.312
APU000074716,2002,M01,1.323
APU000074716,2002,M02,1.330
APU000074716,2002,M03,1.450
APU000074716,2002,M04,1.622
APU000074716,2002,M05,1.625
APU000074716,2002,M06,1.606
APU000074716,2002,M07,1.607
APU000074716,2002,M08,1.620
APU000074716,2002,M09,1.619
APU000074716,2002,M10,1.643
APU000074716,2002,M11,1.643
APU000074716,2002,M12,1.589
APU000074716,2003,M01,1.666
APU000074716,2003,M02,1.828
APU000074716,2003,M03,1.924
APU000074716,2003,M04,1.846
APU000074716,2003,M05,1.729
APU000074716,2003,M06,1.700
APU000074716,2003,M07,1.710
APU000074716,2003,M08,1.808
APU000074716,2003,M09,1.911
APU000074716,2003,M10,1.789
APU000074716,2003,M11,1.724
APU000074716,2003,M12,1.686
APU000074716,2004,M01,1.779
APU000074716,2004,M02,1.858
APU000074716,2004,M03,1.949
APU000074716,2004,M04,2.012
APU000074716,2004,M05,2.186
APU000074716,2004,M06,2.225
APU000074716,2004,M07,2.130
APU000074716,2004,M08,2.091
APU000074716,2004,M09,2.082
APU000074716,2004,M10,2.215
APU000074716,2004,M11,2.203
APU000074716,2004,M12,2.080
APU000074716,2005,M01,2.017
APU000074716,2005,M02,2.105
APU000074716,2005,M03,2.251
APU000074716,2005,M04,2.468
APU000074716,2005,M05,2.403
APU000074716,2005,M06,2.365
APU000074716,2005,M07,2.502
APU000074716,2005,M08,2.701
APU000074716,2005,M09,3.130
APU000074716,2005,M10,3.001
APU000074716,2005,M11,2.560
APU000074716,2005,M12,2.393
APU000074716,2006,M01,2.521
APU000074716,2006,M02,2.519
APU000074716,2006,M03,2.603
APU000074716,2006,M04,2.967
APU000074716,2006,M05,3.169
APU000074716,2006,M06,3.139
APU000074716,2006,M07,3.219
APU000074716,2006,M08,3.207
APU000074716,2006,M09,2.819
APU000074716,2006,M10,2.493
APU000074716,2006,M11,2.459
APU000074716,2006,M12,2.550
APU000074716,2007,M01,2.501
APU000074716,2007,M02,2.509
APU000074716,2007,M03,2.818
APU000074716,2007,M04,3.093
APU000074716,2007,M05,3.348
APU000074716,2007,M06,3.281
APU000074716,2007,M07,3.200
APU000074716,2007,M08,3.018
APU000074716,2007,M09,3.021
APU000074716,2007,M10,3.037
APU000074716,2007,M11,3.307
APU000074716,2007,M12,3.264
APU000074716,2008,M01,3.291
APU000074716,2008,M02,3.272
APU000074716,2008,M03,3.502
APU000074716,2008,M04,3.690
APU000074716,2008,M05,4.003
APU000074716,2008,M06,4.319
APU000074716,2008,M07,4.350
APU000074716,2008,M08,4.045
APU000074716,2008,M09,3.940
APU000074716,2008,M10,3.432
APU000074716,2008,M11,2.433
APU000074716,2008,M12,1.951
APU000074716,2009,M01,2.036
APU000074716,2009,M02,2.182
APU000074716,2009,M03,2.197
APU000074716,2009,M04,2.309
APU000074716,2009,M05,2.511
APU000074716,2009,M06,2.883
APU000074716,2009,M07,2.806
APU000074716,2009,M08,2.887
APU000074716,2009,M09,2.845
APU000074716,2009,M10,2.826
APU000074716,2009,M11,2.917
APU000074716,2009,M12,2.882
APU000074716,2010,M01,2.987
APU000074716,2010,M02,2.922
APU000074716,2010,M03,3.035
APU000074716,2010,M04,3.113
APU000074716,2010,M05,3.124
APU000074716,2010,M06,3.000
APU000074716,2010,M07,2.997
APU000074716,2010,M08,3.015
APU000074716,2010,M09,2.968
APU000074716,2010,M10,3.055
APU000074716,2010,M11,3.109
APU000074716,2010,M12,3.234
APU000074716,2011,M01,3.345
APU000074716,2011,M02,3.424
APU000074716,2011,M03,3.807
APU000074716,2011,M04,4.074
APU000074716,2011,M05,4.192
APU000074716,2011,M06,3.972
APU000074716,2011,M07,3.915
APU000074716,2011,M08,3.893
APU000074716,2011,M09,3.887
APU000074716,2011,M10,3.745
APU000074716,2011,M11,3.700
APU000074716,2011,M12,3.553
APU000074716,2012,M01,3.663
APU000074716,2012,M02,3.840
APU000074716,2012,M03,4.138
APU000074716,2012,M04,4.194
APU000074716,2012,M05,4.062
APU000074716,2012,M06,3.825
APU000074716,2012,M07,3.726
APU000074716,2012,M08,3.991
APU000074716,2012,M09,4.140
APU000074716,2012,M10,4.079
APU000074716,2012,M11,3.782
APU000074716,2012,M12,3.626
APU000074716,2013,M01,3.646
APU000074716,2013,M02,3.990
APU000074716,2013,M03,4.038
APU000074716,2013,M04,3.901
APU000074716,2013,M05,3.936
APU000074716,2013,M06,3.957
APU000074716,2013,M07,3.951
APU000074716,2013,M08,3.919
APU000074716,2013,M09,3.881
APU000074716,2013,M10,3.702
APU000074716,2013,M11,3.585
APU000074716,2013,M12,3.604
APU000074716,2014,M01,3.651
APU000074716,2014,M02,3.694
APU000074716,2014,M03,3.858
APU000074716,2014,M04,3.986
APU000074716,2014,M05,4.020
APU000074716,2014,M06,4.027
APU000074716,2014,M07,3.976
APU000074716,2014,M08,3.835
APU000074716,2014,M09,3.758
APU000074716,2014,M10,3.547
APU000074716,2014,M11,3.262
APU000074716,2014,M12,2.940
APU000074716,2015,M01,2.497
APU000074716,2015,M02,2.621
APU000074716,2015,M03,2.867
APU000074716,2015,M04,2.868
APU000074716,2015,M05,3.166
APU000074716,2015,M06,3.218
APU000074716,2015,M07,3.252
APU000074716,2015,M08,3.120
APU000074716,2015,M09,2.860
APU000074716,2015,M10,2.749
APU000074716,2015,M11,2.640
APU000074716,2015,M12,2.532
APU000074716,2016,M01,2.455
APU000074716,2016,M02,2.248
APU000074716,2016,M03,2.411
APU000074716,2016,M04,2.585
APU000074716,2016,M05,2.710
APU000074716,2016,M06,2.807
APU000074716,2016,M07,2.702
APU000074716,2016,M08,2.629
APU000074716,2016,M09,2.682
APU000074716,2016,M10,2.719
APU000074716,2016,M11,2.675
APU000074716,2016,M12,2.698
APU000074716,2017,M01,2.815
APU000074716,2017,M02,2.793
APU000074716,2017,M03,2.827
APU000074716,2017,M04,2.909
APU000074716,2017,M05,2.894
APU000074716,2017,M06,2.859
APU000074716,2017,M07,2.800
APU000074716,2017,M08,2.883
APU000074716,2017,M09,3.120
APU000074717,1998,M01,1.250
APU000074717,1998,M02,1.220
APU000074717,1998,M03,1.192
APU000074717,1998,M04,1.184
APU000074717,1998,M05,1.190
APU000074717,1998,M06,1.185
APU000074717,1998,M07,1.168
APU000074717,1998,M08,1.154
APU000074717,1998,M09,1.138
APU000074717,1998,M10,1.148
APU000074717,1998,M11,1.142
APU000074717,1998,M12,1.112
APU000074717,1999,M01,1.102
APU000074717,1999,M02,1.094
APU000074717,1999,M03,1.104
APU000074717,1999,M04,1.178
APU000074717,1999,M05,1.174
APU000074717,1999,M06,1.178
APU000074717,1999,M07,1.213
APU000074717,1999,M08,1.241
APU000074717,1999,M09,1.280
APU000074717,1999,M10,1.305
APU000074717,1999,M11,1.326
APU000074717,1999,M12,1.357
APU000074717,2000,M01,1.392
APU000074717,2000,M02,1.564
APU000074717,2000,M03,1.587
APU000074717,2000,M04,1.526
APU000074717,2000,M05,1.512
APU000074717,2000,M06,1.527
APU000074717,2000,M07,1.527
APU000074717,2000,M08,1.524
APU000074717,2000,M09,1.683
APU000074717,2000,M10,1.698
APU000074717,2000,M11,1.696
APU000074717,2000,M12,1.689
APU000074717,2001,M01,1.643
APU000074717,2001,M02,1.633
APU000074717,2001,M03,1.558
APU000074717,2001,M04,1.555
APU000074717,2001,M05,1.594
APU000074717,2001,M06,1.598
APU000074717,2001,M07,1.522
APU000074717,2001,M08,1.497
APU000074717,2001,M09,1.573
APU000074717,2001,M10,1.497
APU000074717,2001,M11,1.411
APU000074717,2001,M12,1.327
APU000074717,2002,M01,1.299
APU000074717,2002,M02,1.292
APU000074717,2002,M03,1.330
APU000074717,2002,M04,1.408
APU000074717,2002,M05,1.437
